location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
ind,mkt,monthly,vw,na,3930,na,31-08-2022,0.047023095
ind,mkt,monthly,vw,na,3964,na,30-09-2022,-0.05307857
ind,mkt,monthly,vw,na,3980,na,31-10-2022,0.008989468
ind,mkt,monthly,vw,na,3995,na,30-11-2022,0.047214676
ind,mkt,monthly,vw,na,4014,na,31-12-2022,-0.043609087
ind,mkt,monthly,vw,na,4048,na,31-01-2023,-0.033055233
ind,mkt,monthly,vw,na,4040,na,28-02-2023,-0.058374909
ind,mkt,monthly,vw,na,4049,na,31-03-2023,0.005705161
ind,mkt,monthly,vw,na,4060,na,30-04-2023,0.053662408
ind,mkt,monthly,vw,na,4084,na,31-05-2023,0.026760239
ind,mkt,monthly,vw,na,4105,na,30-06-2023,0.051004921
ind,mkt,monthly,vw,na,4120,na,31-07-2023,0.033782104
ind,mkt,monthly,vw,na,4152,na,31-08-2023,-0.005820778
ind,mkt,monthly,vw,na,4189,na,30-09-2023,0.019865216
ind,mkt,monthly,vw,na,4228,na,31-10-2023,-0.031888332
ind,mkt,monthly,vw,na,4253,na,30-11-2023,0.068829461
ind,mkt,monthly,vw,na,4282,na,31-12-2023,0.080306896
ind,mkt,monthly,vw,na,4326,na,31-01-2024,0.040585787
ind,mkt,monthly,vw,na,4332,na,29-02-2024,0.019165988
ind,mkt,monthly,vw,na,4354,na,31-03-2024,-0.013030395
